ts_ms,datetime_utc,datetime_shanghai,open,high,low,close,volume,confirmed
1642392000000,2022-01-17T04:00:00.000Z,2022-01-17T12:00:00,42657.5,42973,42320,42659.9,1052581,1
1642406400000,2022-01-17T08:00:00.000Z,2022-01-17T16:00:00,42659.8,42910,42580.1,42672.7,656151,1
1642420800000,2022-01-17T12:00:00.000Z,2022-01-17T20:00:00,42672.7,42800,42313.5,42481.2,982933,1
1642435200000,2022-01-17T16:00:00.000Z,2022-01-18T00:00:00,42481.2,42538.8,41850,42232.8,1203222,1
1642449600000,2022-01-17T20:00:00.000Z,2022-01-18T04:00:00,42237.2,42385.3,41534.5,42201.4,800187,1
1642464000000,2022-01-18T00:00:00.000Z,2022-01-18T08:00:00,42201.4,42443,41972.7,42047.9,610537,1
1642478400000,2022-01-18T04:00:00.000Z,2022-01-18T12:00:00,42047.9,42339.6,41865.9,42060,699662,1
1642492800000,2022-01-18T08:00:00.000Z,2022-01-18T16:00:00,42061.4,42065.7,41450,41874.9,1500411,1
1642507200000,2022-01-18T12:00:00.000Z,2022-01-18T20:00:00,41874.9,41952.4,41263.4,41592.9,1984612,1
1642521600000,2022-01-18T16:00:00.000Z,2022-01-19T00:00:00,41592.9,41780,41380.8,41701.3,1113969,1
1642536000000,2022-01-18T20:00:00.000Z,2022-01-19T04:00:00,41701.4,42690,41492.1,42350,1076590,1
1642550400000,2022-01-19T00:00:00.000Z,2022-01-19T08:00:00,42350,42507,41572.6,41700.9,1262041,1
1642564800000,2022-01-19T04:00:00.000Z,2022-01-19T12:00:00,41701.4,41848,41155,41276.9,1160475,1
1642579200000,2022-01-19T08:00:00.000Z,2022-01-19T16:00:00,41277.2,42178.3,41134,42047.6,1784076,1
1642593600000,2022-01-19T12:00:00.000Z,2022-01-19T20:00:00,42049.9,42566,41848.1,41996.7,2075707,1
1642608000000,2022-01-19T16:00:00.000Z,2022-01-20T00:00:00,41995.2,42374.4,41687.5,41878.5,1642752,1
1642622400000,2022-01-19T20:00:00.000Z,2022-01-20T04:00:00,41875.1,41994.3,41556,41666.3,712287,1
1642636800000,2022-01-20T00:00:00.000Z,2022-01-20T08:00:00,41665,42088,41659.4,41935.5,660770,1
1642651200000,2022-01-20T04:00:00.000Z,2022-01-20T12:00:00,41935.5,42158,41770.7,42060.5,645327,1
1642665600000,2022-01-20T08:00:00.000Z,2022-01-20T16:00:00,42060.6,42238.9,41816.4,42126.7,703469,1
1642680000000,2022-01-20T12:00:00.000Z,2022-01-20T20:00:00,42126.8,43447,41931.9,43291.6,2830549,1
1642694400000,2022-01-20T16:00:00.000Z,2022-01-21T00:00:00,43293.7,43502.6,42817.8,42924.8,1412158,1
1642708800000,2022-01-20T20:00:00.000Z,2022-01-21T04:00:00,42924.7,42986.1,40556,40668.5,3258778,1
1642723200000,2022-01-21T00:00:00.000Z,2022-01-21T08:00:00,40667.5,41093.8,38200,38453.4,5963918,1
1642737600000,2022-01-21T04:00:00.000Z,2022-01-21T12:00:00,38453.4,39171.9,38428.4,39119.9,2027596,1
1642752000000,2022-01-21T08:00:00.000Z,2022-01-21T16:00:00,39119.9,39275,38659.3,38896,1853290,1
1642766400000,2022-01-21T12:00:00.000Z,2022-01-21T20:00:00,38895.9,39035.5,37673.9,38855.5,4581257,1
1642780800000,2022-01-21T16:00:00.000Z,2022-01-22T00:00:00,38858.2,39060.1,37810.9,37984.1,2942628,1
1642795200000,2022-01-21T20:00:00.000Z,2022-01-22T04:00:00,37984.2,38469.1,35413.6,36454.8,6200155,1
1642809600000,2022-01-22T00:00:00.000Z,2022-01-22T08:00:00,36454.8,36829.5,35988.6,36329.9,2369745,1
1642824000000,2022-01-22T04:00:00.000Z,2022-01-22T12:00:00,36330,36417.9,35100,35400,2760970,1
1642838400000,2022-01-22T08:00:00.000Z,2022-01-22T16:00:00,35400.1,35925.8,33985,35400.8,4972540,1
1642852800000,2022-01-22T12:00:00.000Z,2022-01-22T20:00:00,35400.8,36181.4,34804.4,34848.5,2927651,1
1642867200000,2022-01-22T16:00:00.000Z,2022-01-23T00:00:00,34844.3,35500,34220.3,34527.2,3114868,1
1642881600000,2022-01-22T20:00:00.000Z,2022-01-23T04:00:00,34527.7,35740.8,34432.6,35062.8,1739372,1
1642896000000,2022-01-23T00:00:00.000Z,2022-01-23T08:00:00,35060.1,35520,34820.6,35058.4,1285640,1
1642910400000,2022-01-23T04:00:00.000Z,2022-01-23T12:00:00,35055.4,35761.8,34945.1,35572,1850674,1
1642924800000,2022-01-23T08:00:00.000Z,2022-01-23T16:00:00,35572,36180,35326.3,35691.6,2463976,1
1642939200000,2022-01-23T12:00:00.000Z,2022-01-23T20:00:00,35691.6,36083.8,35060,35295.5,2189801,1
1642953600000,2022-01-23T16:00:00.000Z,2022-01-24T00:00:00,35295.5,35442,34600,34778.3,1750311,1
1642968000000,2022-01-23T20:00:00.000Z,2022-01-24T04:00:00,34778.3,36516.9,34704.8,36258.6,2410459,1
1642982400000,2022-01-24T00:00:00.000Z,2022-01-24T08:00:00,36258.1,36258.1,35163,35331,1831282,1
1642996800000,2022-01-24T04:00:00.000Z,2022-01-24T12:00:00,35331,35470.9,34825.5,34886.7,1823352,1
1643011200000,2022-01-24T08:00:00.000Z,2022-01-24T16:00:00,34889.3,35590,33023.3,33700.6,7151333,1
1643025600000,2022-01-24T12:00:00.000Z,2022-01-24T20:00:00,33700.6,34384.9,32914.7,34242.2,7137324,1
1643040000000,2022-01-24T16:00:00.000Z,2022-01-25T00:00:00,34245.8,36428,33788,36071,5692512,1
1643054400000,2022-01-24T20:00:00.000Z,2022-01-25T04:00:00,36070.6,37573.6,35948.4,36664.6,2623907,1
1643068800000,2022-01-25T00:00:00.000Z,2022-01-25T08:00:00,36660.1,36675.1,35971.6,36418.7,1463676,1
1643083200000,2022-01-25T04:00:00.000Z,2022-01-25T12:00:00,36418.7,36488,35699.9,36071.1,1344687,1
1643097600000,2022-01-25T08:00:00.000Z,2022-01-25T16:00:00,36072.8,36791.7,36009.9,36398.5,2114003,1
1643112000000,2022-01-25T12:00:00.000Z,2022-01-25T20:00:00,36398.6,37167.3,35965.1,36548.7,3658155,1
1643126400000,2022-01-25T16:00:00.000Z,2022-01-26T00:00:00,36549.6,37598,36523.2,37062.2,2472085,1
1643140800000,2022-01-25T20:00:00.000Z,2022-01-26T04:00:00,37062.2,37106.4,36422.2,36962.5,1334391,1
1643155200000,2022-01-26T00:00:00.000Z,2022-01-26T08:00:00,36965.9,37492.4,36556.4,37383.2,1699780,1
1643169600000,2022-01-26T04:00:00.000Z,2022-01-26T12:00:00,37383.1,37999,37139.7,37343.1,2279386,1
1643184000000,2022-01-26T08:00:00.000Z,2022-01-26T16:00:00,37343.2,38250,37340.2,38067.4,2318487,1
1643198400000,2022-01-26T12:00:00.000Z,2022-01-26T20:00:00,38067.4,38499,37583,37998,3085611,1
1643212800000,2022-01-26T16:00:00.000Z,2022-01-27T00:00:00,37995,38896.5,37400,37574.3,4106458,1
1643227200000,2022-01-26T20:00:00.000Z,2022-01-27T04:00:00,37574.3,37574.3,36254.4,36812.3,2137368,1
1643241600000,2022-01-27T00:00:00.000Z,2022-01-27T08:00:00,36812.2,37068.2,35512,35748.7,2691177,1
1643256000000,2022-01-27T04:00:00.000Z,2022-01-27T12:00:00,35750.9,36300,35700,36167.9,1545434,1
1643270400000,2022-01-27T08:00:00.000Z,2022-01-27T16:00:00,36170.1,36804,35812.1,36704.8,1891061,1
1643284800000,2022-01-27T12:00:00.000Z,2022-01-27T20:00:00,36702.5,37238,36496.4,36652.3,2571971,1
1643299200000,2022-01-27T16:00:00.000Z,2022-01-28T00:00:00,36652.4,36795.6,35873.9,36218.9,2373993,1
1643313600000,2022-01-27T20:00:00.000Z,2022-01-28T04:00:00,36216.3,37230.1,35539.8,37157.5,2705416,1
1643328000000,2022-01-28T00:00:00.000Z,2022-01-28T08:00:00,37160.5,37462,36633.4,37350.5,1906332,1
1643342400000,2022-01-28T04:00:00.000Z,2022-01-28T12:00:00,37353,37495,36784,36810.3,1471086,1
1643356800000,2022-01-28T08:00:00.000Z,2022-01-28T16:00:00,36810.3,36899,36326.1,36451.7,1729982,1
1643371200000,2022-01-28T12:00:00.000Z,2022-01-28T20:00:00,36454.2,37316.4,36178.1,37185.7,3058211,1
1643385600000,2022-01-28T16:00:00.000Z,2022-01-29T00:00:00,37187.6,37378.7,36762,37221,1787003,1
1643400000000,2022-01-28T20:00:00.000Z,2022-01-29T04:00:00,37221,38015.6,37132.7,37702.5,1258906,1
1643414400000,2022-01-29T00:00:00.000Z,2022-01-29T08:00:00,37702.5,37983,37459,37728.5,920365,1
1643428800000,2022-01-29T04:00:00.000Z,2022-01-29T12:00:00,37728.5,37950,37600,37837.1,779605,1
1643443200000,2022-01-29T08:00:00.000Z,2022-01-29T16:00:00,37837.2,37933.5,37580,37738.5,675593,1
1643457600000,2022-01-29T12:00:00.000Z,2022-01-29T20:00:00,37738.4,38198.4,37278.3,37566.5,1712162,1
1643472000000,2022-01-29T16:00:00.000Z,2022-01-30T00:00:00,37564.3,37955.8,37315.2,37853.6,873309,1
1643486400000,2022-01-29T20:00:00.000Z,2022-01-30T04:00:00,37855,38755,37831.5,38172,1304978,1
1643500800000,2022-01-30T00:00:00.000Z,2022-01-30T08:00:00,38171.9,38284.9,37735.9,37921.8,744594,1
1643515200000,2022-01-30T04:00:00.000Z,2022-01-30T12:00:00,37921.8,38319.2,37900,38250,685502,1
1643529600000,2022-01-30T08:00:00.000Z,2022-01-30T16:00:00,38249.9,38450,37831.1,38111.8,1025168,1
1643544000000,2022-01-30T12:00:00.000Z,2022-01-30T20:00:00,38112.6,38172.5,37713.7,37972.7,955654,1
1643558400000,2022-01-30T16:00:00.000Z,2022-01-31T00:00:00,37972.9,38076.3,37427,37519.9,745368,1
1643572800000,2022-01-30T20:00:00.000Z,2022-01-31T04:00:00,37520,38251.9,37348.4,37896.3,989256,1
1643587200000,2022-01-31T00:00:00.000Z,2022-01-31T08:00:00,37892,37960.7,36636.1,37024.3,1722533,1
1643601600000,2022-01-31T04:00:00.000Z,2022-01-31T12:00:00,37024.2,37196.9,36811,37121.3,691516,1
1643616000000,2022-01-31T08:00:00.000Z,2022-01-31T16:00:00,37121.3,37362,36900,37268.9,839336,1
1643630400000,2022-01-31T12:00:00.000Z,2022-01-31T20:00:00,37268.9,37903.3,36812.4,37718.1,2157456,1
1643644800000,2022-01-31T16:00:00.000Z,2022-02-01T00:00:00,37720.8,38777,37674.7,38430,2058726,1
1643659200000,2022-01-31T20:00:00.000Z,2022-02-01T04:00:00,38430.1,38745.2,38249.9,38460.6,553985,1
1643673600000,2022-02-01T00:00:00.000Z,2022-02-01T08:00:00,38460.5,38650,38170,38586.6,814587,1
1643688000000,2022-02-01T04:00:00.000Z,2022-02-01T12:00:00,38586.7,38639.4,38237.1,38433.2,832747,1
1643702400000,2022-02-01T08:00:00.000Z,2022-02-01T16:00:00,38434.4,39200,38000,38435.3,2290059,1
1643716800000,2022-02-01T12:00:00.000Z,2022-02-01T20:00:00,38435.3,39055.9,38182.2,38618.6,2674171,1
1643731200000,2022-02-01T16:00:00.000Z,2022-02-02T00:00:00,38618.5,39288,38333,38372.9,1984966,1
1643745600000,2022-02-01T20:00:00.000Z,2022-02-02T04:00:00,38372.8,38903.5,38361.7,38700.2,695796,1
1643760000000,2022-02-02T00:00:00.000Z,2022-02-02T08:00:00,38695.2,38862.6,38363,38554.5,785615,1
1643774400000,2022-02-02T04:00:00.000Z,2022-02-02T12:00:00,38554.6,38554.6,38200.2,38281.3,824382,1
1643788800000,2022-02-02T08:00:00.000Z,2022-02-02T16:00:00,38282.9,38597.5,38233.4,38492.1,683105,1
1643803200000,2022-02-02T12:00:00.000Z,2022-02-02T20:00:00,38492.2,38750,37362.1,37426.4,2943308,1
1643817600000,2022-02-02T16:00:00.000Z,2022-02-03T00:00:00,37422.6,37662.7,37067.3,37561.4,1507162,1
1643832000000,2022-02-02T20:00:00.000Z,2022-02-03T04:00:00,37561.5,37655.7,36535.5,36904.5,1489281,1
1643846400000,2022-02-03T00:00:00.000Z,2022-02-03T08:00:00,36904.9,37047.2,36731.5,36832.3,876368,1
1643860800000,2022-02-03T04:00:00.000Z,2022-02-03T12:00:00,36832.4,37107.4,36791,37016.9,615529,1
1643875200000,2022-02-03T08:00:00.000Z,2022-02-03T16:00:00,37015.7,37088,36273.1,36783.1,1559939,1
1643889600000,2022-02-03T12:00:00.000Z,2022-02-03T20:00:00,36783.7,36980.4,36247.5,36906.6,2363087,1
1643904000000,2022-02-03T16:00:00.000Z,2022-02-04T00:00:00,36904.7,37133.6,36436.4,36557.7,1228960,1
1643918400000,2022-02-03T20:00:00.000Z,2022-02-04T04:00:00,36556,37393.2,36272.1,37321.5,1238945,1
1643932800000,2022-02-04T00:00:00.000Z,2022-02-04T08:00:00,37320.7,37443,37031.4,37305.7,978586,1
1643947200000,2022-02-04T04:00:00.000Z,2022-02-04T12:00:00,37305.7,38222,37252.2,37883.6,1849163,1
1643961600000,2022-02-04T08:00:00.000Z,2022-02-04T16:00:00,37883.6,38256.7,37796.7,37813.6,1310727,1
1643976000000,2022-02-04T12:00:00.000Z,2022-02-04T20:00:00,37813.6,39888,37288.2,39493.4,5183196,1
1643990400000,2022-02-04T16:00:00.000Z,2022-02-05T00:00:00,39493.4,40899,39451.9,40729.5,3147517,1
1644004800000,2022-02-04T20:00:00.000Z,2022-02-05T04:00:00,40727.5,41784,40387.2,41580.3,1319740,1
1644019200000,2022-02-05T00:00:00.000Z,2022-02-05T08:00:00,41580.3,41936.8,41176.7,41442.2,1251626,1
1644033600000,2022-02-05T04:00:00.000Z,2022-02-05T12:00:00,41442.2,41743.2,41366,41383.6,736707,1
1644048000000,2022-02-05T08:00:00.000Z,2022-02-05T16:00:00,41383.6,41683.4,41210,41450.2,850752,1
1644062400000,2022-02-05T12:00:00.000Z,2022-02-05T20:00:00,41450.2,41908.8,41330,41769.3,1085501,1
1644076800000,2022-02-05T16:00:00.000Z,2022-02-06T00:00:00,41769,41859.5,40935.1,41547.1,1250680,1
1644091200000,2022-02-05T20:00:00.000Z,2022-02-06T04:00:00,41549,41788.5,41345.1,41383.4,507016,1
1644105600000,2022-02-06T00:00:00.000Z,2022-02-06T08:00:00,41385,41636.1,41334,41437.1,391055,1
1644120000000,2022-02-06T04:00:00.000Z,2022-02-06T12:00:00,41437.1,41718.5,41322.2,41606.6,580492,1
1644134400000,2022-02-06T08:00:00.000Z,2022-02-06T16:00:00,41606.6,41700,41444.3,41533.3,523132,1
1644148800000,2022-02-06T12:00:00.000Z,2022-02-06T20:00:00,41531.2,42264.9,41122.3,41518.9,2130694,1
1644163200000,2022-02-06T16:00:00.000Z,2022-02-07T00:00:00,41518.9,41755,41422.8,41713.3,722730,1
1644177600000,2022-02-06T20:00:00.000Z,2022-02-07T04:00:00,41713.3,42679.7,41482.6,42371.1,1478222,1
1644192000000,2022-02-07T00:00:00.000Z,2022-02-07T08:00:00,42373.4,42942,41640.6,42811.2,2492551,1
1644206400000,2022-02-07T04:00:00.000Z,2022-02-07T12:00:00,42811.2,43078,42560.5,42726.7,1248365,1
1644220800000,2022-02-07T08:00:00.000Z,2022-02-07T16:00:00,42726.8,42773.9,42250,42726.6,1500460,1
1644235200000,2022-02-07T12:00:00.000Z,2022-02-07T20:00:00,42724.2,43895.8,42469.8,43829.3,3754589,1
1644249600000,2022-02-07T16:00:00.000Z,2022-02-08T00:00:00,43829.3,44541.8,43492.3,44258.5,3740079,1
1644264000000,2022-02-07T20:00:00.000Z,2022-02-08T04:00:00,44258.5,44432.3,43760,43844.1,1721927,1
1644278400000,2022-02-08T00:00:00.000Z,2022-02-08T08:00:00,43844.1,44183.3,43577,44174,1389943,1
1644292800000,2022-02-08T04:00:00.000Z,2022-02-08T12:00:00,44174,45586,44084.3,44856.7,2871041,1
1644307200000,2022-02-08T08:00:00.000Z,2022-02-08T16:00:00,44856.6,44933.3,43541.6,43993.7,2981570,1
1644321600000,2022-02-08T12:00:00.000Z,2022-02-08T20:00:00,43993.7,43993.7,42488,43442.2,3536085,1
1644336000000,2022-02-08T16:00:00.000Z,2022-02-09T00:00:00,43442.2,43700,42665.1,43011.5,3009630,1
1644350400000,2022-02-08T20:00:00.000Z,2022-02-09T04:00:00,43010,44418.7,42950,44038,2110070,1
1644364800000,2022-02-09T00:00:00.000Z,2022-02-09T08:00:00,44038.2,44333,43115,43348.6,1506859,1
1644379200000,2022-02-09T04:00:00.000Z,2022-02-09T12:00:00,43349.8,44015.7,43123,43816.2,1232963,1
1644393600000,2022-02-09T08:00:00.000Z,2022-02-09T16:00:00,43817.7,43942,43173.1,43718.9,1620734,1
1644408000000,2022-02-09T12:00:00.000Z,2022-02-09T20:00:00,43717,44451.5,43618.8,43882.3,2189256,1
1644422400000,2022-02-09T16:00:00.000Z,2022-02-10T00:00:00,43882.3,44746.3,43608.6,44471.5,1537899,1
1644436800000,2022-02-09T20:00:00.000Z,2022-02-10T04:00:00,44471.6,44832.1,44223,44387,888532,1
1644451200000,2022-02-10T00:00:00.000Z,2022-02-10T08:00:00,44387.1,44404.3,43577,43771.2,1213552,1
1644465600000,2022-02-10T04:00:00.000Z,2022-02-10T12:00:00,43771.1,44121.1,43557,44078.8,976346,1
1644480000000,2022-02-10T08:00:00.000Z,2022-02-10T16:00:00,44078.7,45199,44046.1,44838.6,2089706,1
1644494400000,2022-02-10T12:00:00.000Z,2022-02-10T20:00:00,44838.5,45700,43180,44951.6,6222661,1
1644508800000,2022-02-10T16:00:00.000Z,2022-02-11T00:00:00,44951.5,45860,44322.3,44356.6,3362775,1
1644523200000,2022-02-10T20:00:00.000Z,2022-02-11T04:00:00,44356.6,44591.7,43317,43487.1,1738013,1
1644537600000,2022-02-11T00:00:00.000Z,2022-02-11T08:00:00,43487,43734.6,42588,43338.2,2281418,1
1644552000000,2022-02-11T04:00:00.000Z,2022-02-11T12:00:00,43338.1,43406.4,42821.3,43354.2,1215309,1
1644566400000,2022-02-11T08:00:00.000Z,2022-02-11T16:00:00,43354.2,43620,42859.1,43355.3,1557817,1
1644580800000,2022-02-11T12:00:00.000Z,2022-02-11T20:00:00,43355.3,43928,43256,43667.7,2290754,1
1644595200000,2022-02-11T16:00:00.000Z,2022-02-12T00:00:00,43667.6,43768.1,42054.1,42743.9,2891569,1
1644609600000,2022-02-11T20:00:00.000Z,2022-02-12T04:00:00,42745.2,42860.9,41895,42381.5,1799437,1
1644624000000,2022-02-12T00:00:00.000Z,2022-02-12T08:00:00,42380.5,42489.2,42150,42296.9,798336,1
1644638400000,2022-02-12T04:00:00.000Z,2022-02-12T12:00:00,42296.9,42450,41735.5,42114.2,1294297,1
1644652800000,2022-02-12T08:00:00.000Z,2022-02-12T16:00:00,42114.1,42463.8,41888,42405.5,1198614,1
1644667200000,2022-02-12T12:00:00.000Z,2022-02-12T20:00:00,42405.5,42435,41796.9,42136.2,1624655,1
1644681600000,2022-02-12T16:00:00.000Z,2022-02-13T00:00:00,42136.3,42999,41992.5,42662,1780880,1
1644696000000,2022-02-12T20:00:00.000Z,2022-02-13T04:00:00,42662,42744.3,41666.5,42217.7,1085713,1
1644710400000,2022-02-13T00:00:00.000Z,2022-02-13T08:00:00,42217.7,42496.6,42061.3,42230.8,695036,1
1644724800000,2022-02-13T04:00:00.000Z,2022-02-13T12:00:00,42230.9,42455,42125,42405.8,643285,1
1644739200000,2022-02-13T08:00:00.000Z,2022-02-13T16:00:00,42405.9,42650,42231,42467.5,941914,1
1644753600000,2022-02-13T12:00:00.000Z,2022-02-13T20:00:00,42467.5,42800,42166,42561.4,1546731,1
1644768000000,2022-02-13T16:00:00.000Z,2022-02-14T00:00:00,42561.5,42581.3,41870,42040.7,1425502,1
1644782400000,2022-02-13T20:00:00.000Z,2022-02-14T04:00:00,42041,42505,41953.5,42063.5,842160,1
1644796800000,2022-02-14T00:00:00.000Z,2022-02-14T08:00:00,42063.4,42181.5,41541.9,41910.5,1706766,1
1644811200000,2022-02-14T04:00:00.000Z,2022-02-14T12:00:00,41910.5,42368.6,41736,42311.1,1283283,1
1644825600000,2022-02-14T08:00:00.000Z,2022-02-14T16:00:00,42311.1,42416,41919.6,42120.9,1845101,1
1644840000000,2022-02-14T12:00:00.000Z,2022-02-14T20:00:00,42120.9,42854.7,41962,42583.3,3054262,1
1644854400000,2022-02-14T16:00:00.000Z,2022-02-15T00:00:00,42583.5,42826.6,41802.9,42118.9,2708454,1
1644868800000,2022-02-14T20:00:00.000Z,2022-02-15T04:00:00,42118.8,42806,41991,42533.4,1307058,1
1644883200000,2022-02-15T00:00:00.000Z,2022-02-15T08:00:00,42533.5,43697.4,42431.7,43565.4,1910723,1
1644897600000,2022-02-15T04:00:00.000Z,2022-02-15T12:00:00,43565.5,43778,43400,43679.2,1203077,1
1644912000000,2022-02-15T08:00:00.000Z,2022-02-15T16:00:00,43677.8,44438.9,43608,44234.3,2338436,1
1644926400000,2022-02-15T12:00:00.000Z,2022-02-15T20:00:00,44234.3,44510,44023.1,44200.6,1735548,1
1644940800000,2022-02-15T16:00:00.000Z,2022-02-16T00:00:00,44203.6,44271.4,43860,43995,1255560,1
1644955200000,2022-02-15T20:00:00.000Z,2022-02-16T04:00:00,43995,44787.3,43960,44556.7,1065959,1
1644969600000,2022-02-16T00:00:00.000Z,2022-02-16T08:00:00,44556.7,44556.7,43901.1,43986.4,1025644,1
1644984000000,2022-02-16T04:00:00.000Z,2022-02-16T12:00:00,43986.3,44198.6,43681.2,44179.2,1002239,1
1644998400000,2022-02-16T08:00:00.000Z,2022-02-16T16:00:00,44179.1,44338,43866.1,44176.1,1055022,1
1645012800000,2022-02-16T12:00:00.000Z,2022-02-16T20:00:00,44171.3,44218.5,43284.7,43596.8,2220434,1
1645027200000,2022-02-16T16:00:00.000Z,2022-02-17T00:00:00,43598.6,44350,43362.4,44219.9,1676971,1
1645041600000,2022-02-16T20:00:00.000Z,2022-02-17T04:00:00,44219.9,44388,43834.4,43874.8,664937,1
1645056000000,2022-02-17T00:00:00.000Z,2022-02-17T08:00:00,43874.8,44161.5,43580,43582,1094458,1
1645070400000,2022-02-17T04:00:00.000Z,2022-02-17T12:00:00,43582,43960,43334.8,43910,1353264,1
1645084800000,2022-02-17T08:00:00.000Z,2022-02-17T16:00:00,43910.1,44033.3,42688,43174.5,2020554,1
1645099200000,2022-02-17T12:00:00.000Z,2022-02-17T20:00:00,43174.5,43361.5,41668,41920.9,3619574,1
1645113600000,2022-02-17T16:00:00.000Z,2022-02-18T00:00:00,41920.9,42100,40739,41179.7,2892130,1
1645128000000,2022-02-17T20:00:00.000Z,2022-02-18T04:00:00,41179.7,41181.9,40015.9,40500.6,1903613,1
1645142400000,2022-02-18T00:00:00.000Z,2022-02-18T08:00:00,40505.6,40935,40267.6,40686.4,1239757,1
1645156800000,2022-02-18T04:00:00.000Z,2022-02-18T12:00:00,40686.3,40783.6,40485.8,40651.8,731388,1
1645171200000,2022-02-18T08:00:00.000Z,2022-02-18T16:00:00,40651.8,40961.9,40101,40185.1,1422256,1
1645185600000,2022-02-18T12:00:00.000Z,2022-02-18T20:00:00,40185.2,40800,39637,39835.8,3667360,1
1645200000000,2022-02-18T16:00:00.000Z,2022-02-19T00:00:00,39835.8,40445.7,39430.6,40203.4,2834258,1
1645214400000,2022-02-18T20:00:00.000Z,2022-02-19T04:00:00,40209.4,40277.5,39739.3,39991.2,691781,1
1645228800000,2022-02-19T00:00:00.000Z,2022-02-19T08:00:00,39991.1,40317.7,39921.5,40131.1,545567,1
1645243200000,2022-02-19T04:00:00.000Z,2022-02-19T12:00:00,40133,40438.8,40062,40255.3,646665,1
1645257600000,2022-02-19T08:00:00.000Z,2022-02-19T16:00:00,40258,40298.3,39640.3,39844.3,1409813,1
1645272000000,2022-02-19T12:00:00.000Z,2022-02-19T20:00:00,39844.4,40081.4,39641,39972.4,1160795,1
1645286400000,2022-02-19T16:00:00.000Z,2022-02-20T00:00:00,39968,40360,39836.3,39971.5,1174170,1
1645300800000,2022-02-19T20:00:00.000Z,2022-02-20T04:00:00,39973.5,40136,39781.9,40074.5,433170,1
1645315200000,2022-02-20T00:00:00.000Z,2022-02-20T08:00:00,40071.1,40112.5,39701,39798.9,664249,1
1645329600000,2022-02-20T04:00:00.000Z,2022-02-20T12:00:00,39798.9,39850,38564.4,38794.9,2510853,1
1645344000000,2022-02-20T08:00:00.000Z,2022-02-20T16:00:00,38794.1,38850,37950,38332.6,2135802,1
1645358400000,2022-02-20T12:00:00.000Z,2022-02-20T20:00:00,38332.7,38610,38024.8,38327.4,1490313,1
1645372800000,2022-02-20T16:00:00.000Z,2022-02-21T00:00:00,38327.4,38496.6,38171.1,38393.2,788548,1
1645387200000,2022-02-20T20:00:00.000Z,2022-02-21T04:00:00,38393.3,38989.7,38050,38389.5,1170201,1
1645401600000,2022-02-21T00:00:00.000Z,2022-02-21T08:00:00,38385.6,39384.6,38184.5,38909.1,1863833,1
1645416000000,2022-02-21T04:00:00.000Z,2022-02-21T12:00:00,38909.1,39545,38900.7,39290,1190462,1
1645430400000,2022-02-21T08:00:00.000Z,2022-02-21T16:00:00,39290,39359.9,37342,37581.5,2831577,1
1645444800000,2022-02-21T12:00:00.000Z,2022-02-21T20:00:00,37580.8,39313.1,37201,38820.4,5446897,1
1645459200000,2022-02-21T16:00:00.000Z,2022-02-22T00:00:00,38832.1,39171.8,37539,38136.7,3746328,1
1645473600000,2022-02-21T20:00:00.000Z,2022-02-22T04:00:00,38136.7,38447,36777,37007.5,2772215,1
1645488000000,2022-02-22T00:00:00.000Z,2022-02-22T08:00:00,37007.4,37481.4,36333,36592.6,2148443,1
1645502400000,2022-02-22T04:00:00.000Z,2022-02-22T12:00:00,36592.7,37267.8,36504.5,36767.8,1779954,1
1645516800000,2022-02-22T08:00:00.000Z,2022-02-22T16:00:00,36770.8,37858,36759.9,37518.2,2237270,1
1645531200000,2022-02-22T12:00:00.000Z,2022-02-22T20:00:00,37518.2,38331.4,37265.3,37750.5,3203697,1
1645545600000,2022-02-22T16:00:00.000Z,2022-02-23T00:00:00,37749.3,38186,37377.4,38065.9,2514586,1
1645560000000,2022-02-22T20:00:00.000Z,2022-02-23T04:00:00,38070.4,38439,37758.6,38230,1246082,1
1645574400000,2022-02-23T00:00:00.000Z,2022-02-23T08:00:00,38230,38348.8,37538.7,37749.2,1457307,1
